DES_COADD_OBJECT_ID,DES_RA,DES_DEC,DES_PSF_MAG_I,DES_PSF_MAG_I_ERR,DES_PSF_MAG_Z,DES_PSF_MAG_Z_ERR,DES_PSF_MAG_Y,DES_PSF_MAG_Y_ERR,VHS_VIKING_JAPERMAG3,VHS_VIKING_JAPERMAG3_ERR,VHS_VIKING_HAPERMAG3,VHS_VIKING_HAPERMAG3_ERR,VHS_VIKING_KSAPERMAG3,VHS_VIKING_KSAPERMAG3_ERR,ALLWISE_W1,ALLWISE_W1_ERR,ALLWISE_W2,ALLWISE_W2_ERR,PHOTO_TYPE,PHOTOMETRIC_DISTANCE,PHOTOMETRIC_DISTANCE_UNC,GAIADR3_SOURCE_ID,PLX,PLX_ERR,PMRA_GAIADR3,PMRA_GAIADR3_ERR,PMDEC_GAIADR3,PMDEC_GAIADR3_ERR,CATWISE2020 OBJECT ID,PMRA_CATWISE2020,PMRA_CATWISE2020_ERR,PMDEC_CATWISE2020,PMDEC_CATWISE2020_ERR,NSCDR2_ID,PMRA_NSCDR2,PMRA_NSCDR2_ERR,PMDEC_NSCDR2,PMDEC_NSCDR2_ERR,VARIABILITY_FLAG,COADD_OBJECT_ID,ra_des,dec_des,g_mag,g_magerr,r_mag,r_magerr,i_mag,i_magerr,z_mag,z_magerr,Y_mag,Y_magerr,J_mag,J_magerr,K_mag,K_magerr,W1_mag,W1_magerr,W2_mag,W2_magerr,g_flux,g_fluxerr,r_flux,r_fluxerr,i_flux,i_fluxerr,z_flux,z_fluxerr,Y_flux,Y_fluxerr,J_flux,J_fluxerr,K_flux,K_fluxerr,W1_flux,W1_fluxerr,W2_flux,W2_fluxerr,Separation
1256593011,33.882241,-3.729779,21.8905052044721,0.019480907837884,20.4028331131011,0.0099694219614022,19.9095977591337,0.0221662029296594,18.070175,0.03342043,17.480047,0.05066767,16.862164,0.05740199,16.506,0.072,15.88,0.146,10.0,180.76834634827793,17.479468150017023,,,,,,,,0332m031_b0-014970,-7.639999967068434,41.200000792741776,-19.78999935090542,40.300000458955765,104752_6306,25.929567,4.965989,-1.988078,4.979489,,1256593011,33.882241,-3.729779,25.18481064,0.16720428,23.71266365,0.05963325,22.01014519,0.02188141,20.60664177,0.01092914,20.22360039,0.02719857,19.0529,0.0722,18.656999999999996,0.136,19.205,0.072,19.219,0.146,0.30624975081352496,0.047162716745143565,1.1883231013000244,0.06526775866002002,5.700880322000008,0.11489282492371466,20.765543000058887,0.20902823874628124,29.550160495290058,0.7402554185999786,86.86403513975077,5.776341720581319,125.08349283740704,15.668036997695028,75.50922276654356,5.007352628903322,74.54182133789901,10.023710978448669,0.0
1252748778,33.891127,-57.200723,21.671458592316,0.0166281555910044,20.3309145812694,0.0117347197225792,19.7391943869264,0.0202779785655607,18.011438,0.031729307,-99.0,-99.0,16.821783,0.07588126,16.174,0.047,15.662,0.087,10.0,166.6228108241621,15.807178138687757,,,,,,,,0332m576_b0-007784,-4.819999914616346,22.39999920129776,30.220000073313713,20.19999921321869,180621_428,9.282485,4.118353,18.471155,4.104146,,1252748778,33.891127,-57.200723,25.15675354,0.12626375,23.86387253,0.05790192,21.70822525,0.01560473,20.3828373,0.00916614,20.11605072,0.02166256,18.8459,0.0705,18.859099999999998,0.1873,18.872999999999998,0.047,19.001,0.087,0.3142668583315775,0.03654710219643397,1.0338344217380437,0.055134016640863294,7.528525053680152,0.10820363201122646,25.51908391441922,0.21544044935244952,32.627193004398606,0.650976289629042,105.10902317160941,6.825033651014001,103.8388811459877,17.913211656210887,102.51797048255607,4.437859391226179,91.11712330429192,7.301211558326309,0.0
1260511270,34.634349,-6.923944,21.5658151077736,0.0135576047790088,20.1150457945263,0.00744439250577669,19.663592388458,0.0178248383982965,17.932215,0.026425764,17.344963,0.03360279,17.078663,0.059371635,16.245,0.058,15.721,0.122,10.0,167.9769447696525,16.02310525052942,,,,,,,,0350m076_b0-012642,17.330000177025795,39.799999445676804,59.17999893426895,41.29999876022339,109873_6044,8.457984,4.722667,5.882853,4.740013,,1260511270,34.634349,-6.923944,25.32225227,0.20841241,23.93783951,0.07983544,21.79254723,0.01689155,20.45461273,0.00924359,20.08223915,0.02223261,18.9177,0.0573,18.8403,0.1035,18.944000000000003,0.058,19.06,0.122,0.2698355039841986,0.051796253493673824,0.9657488418490223,0.07101263030616442,6.965962112116767,0.10837429644444667,23.886631404925065,0.20336268259327198,33.659242657438085,0.6892399936731329,98.3829860910638,5.192186719308851,105.6525540083417,10.071543430109134,96.02846792093796,5.129838274717161,86.29785477669719,9.696957913549971,0.0
1276816509,36.380314,-1.329135,21.8455611226663,0.0190372480102651,20.3314314084746,0.00933409521967037,19.81441022815,0.0171403627175432,18.12682,0.082211465,17.350473,0.1321083,17.107256,0.14642547,16.748,0.081,16.08,0.168,10.0,185.29107436508696,19.013953831041277,,,,,,,,0363m016_b0-016225,-59.769999235868454,41.90000146627426,-10.970000177621841,42.100001126527786,100147_9048,21.633184,5.514038,-16.078058,5.571601,,1276816509,36.380314,-1.329135,99.0,99.0,24.73567772,0.15184413,22.07690048,0.02457792,20.59081268,0.01223959,20.19938469,0.02356401,18.8493,0.1601,19.0571,0.3025,19.447000000000003,0.081,19.418999999999997,0.168,0.0,0.04786300923226402,0.463157724959205,0.06477428079767934,5.360925945122334,0.12135582144881453,21.0705041977883,0.23752945820910432,30.216636768857033,0.655799380979778,104.78038744508717,15.450659153155453,86.52866434410545,24.107993128886136,60.42268220498797,4.507759101295069,62.001186420872656,9.593674110763427,0.0
1277612604,36.443768,-22.728977,21.7453801809552,0.017858991870924,20.2485582484651,0.00940915765119636,19.7545186876666,0.0189565175888678,17.7548,0.017393041,-99.0,-99.0,16.606827,0.042169783,15.831,0.047,15.211,0.079,12.0,113.53392830862504,10.662645549183521,,,,,,,,0358m228_b0-003945,5.330000072717667,20.800000056624413,-50.65000057220459,20.400000736117363,135987_3748,20.026522,8.497599,-64.83016,8.368465,,1277612604,36.443768,-22.728977,99.0,99.0,24.4040947,0.1089341,22.05846596,0.02236006,20.48752213,0.01237752,20.03581238,0.02499339,18.6624,0.0318,18.4951,0.0923,18.53,0.047,18.55,0.079,0.0,0.04786300923226402,0.6285822598682871,0.06306692404162022,5.452725260537966,0.1122954760602328,23.173474161922375,0.2641803217500468,35.1297490975151,0.8086784947840423,124.4629241081902,3.645379945234633,145.19778793241522,12.34347327410662,140.60475241299127,6.0865828499131185,138.03842646028866,10.043909047678971,0.0
1275275143,36.538336,-16.166904,21.8371286787153,0.0175900395244615,20.3586077480163,0.00973190727182416,19.5980790200998,0.0385839021069291,17.152657,0.013244329,-99.0,-99.0,14.834811,0.010415581,13.745,0.025,13.14,0.027,18.0,31.495996004033895,2.919073392150779,,,,,,,,0361m167_b0-000790,103.17999869585037,6.399999838322401,-106.55999928712845,5.70000009611249,125236_4997,109.589455,7.986096,-128.34128,8.225552,,1275275143,36.538336,-16.166904,99.0,99.0,24.27576637,0.09233548,22.09170723,0.02162645,20.56447411,0.01097038,20.1913681,0.0455792,17.9951,0.0238,16.664,0.0218,16.444,0.025,16.479,0.027,0.0,0.04786300923226402,0.7074462551487924,0.06016414416052207,5.28831246572389,0.10533629128618047,21.587897929748348,0.21812613658150132,30.44056857408278,1.277894904002873,230.12298565449694,5.044436240198076,784.1515405281217,15.74461964941218,960.2846792093835,22.111371873780957,929.8223905853825,23.12274789749508,0.0
1275474146,36.605568,-18.66598,23.9466701295524,0.120835530040949,20.6013949873559,0.0124057757618778,19.6448051677083,0.0173971566342876,17.319077,0.014134464,-99.0,-99.0,17.17151,0.08453749,16.752,0.072,15.351,0.076,24.0,38.1477105104803,3.7116940347626053,,,,,,,,0364m182_b0-013054,98.60999882221222,37.90000081062317,-112.09999769926071,37.59999945759773,129332_1284,124.5968,10.970867,-51.901997,10.664412,,1275474146,36.605568,-18.66598,99.0,99.0,99.0,99.0,24.3797245,0.19494368,20.80288124,0.01580548,19.96284676,0.02095975,18.2791,0.0286,19.2753,0.1985,19.451,0.072,18.69,0.076,0.0,0.04786300923226402,0.0,0.06309573444801946,0.6428508167249058,0.11542371282652059,17.331953053319225,0.2523079143392863,37.57173893451811,0.7253090130748626,177.1576864169578,4.666612211438329,70.77501987573622,12.939461154344864,60.20048636844595,3.9921621840856765,121.33888504649762,8.49355048042094,0.0
1619346910,37.235737,-19.045227,21.2559387152351,0.0095214360553188,19.7583532195142,0.00616220837633067,19.2386531934119,0.0159241272894382,17.476242,0.015745547,-99.0,-99.0,16.448092,0.036662064,16.06,0.045,15.518,0.082,10.0,139.79995209361692,13.115758178546162,,,,,,,,0368m197_b0-005508,-13.849999755620956,25.499999523162842,17.85000041127205,24.000000208616257,130357_465,9.964775,4.134874,19.125912,4.304474,,1619346910,37.235737,-19.045227,26.50410652,0.52092624,24.27299118,0.09242786,21.47733688,0.01273464,20.01291656,0.007981,19.62562943,0.01937288,18.4558,0.0328,18.2804,0.0846,18.759,0.045,18.857,0.082,0.09085679063094841,0.043592252072307804,0.7092568321946608,0.06037847029770493,9.312477747600198,0.109226395052487,35.878425493728436,0.2637341488757263,51.2564150845097,0.9145724111535952,150.5497365954711,4.548094959614525,176.9456946189805,13.787516432778938,113.86755619502108,4.719415274465712,104.03991770513538,7.857593045560842,0.0
1295608956,39.09904,-39.646515,21.8803542501126,0.0203531847481283,20.4045304144585,0.00927094886095346,19.9594612956801,0.0211293481143896,18.336771,0.030595006,-99.0,-99.0,17.451138,0.07756041,16.726,0.079,16.072,0.154,10.0,196.12428488488828,19.18182397501825,,,,,,,,0387m394_b0-013267,40.619999170303345,41.49999842047691,-46.02999985218048,38.80000114440918,160567_1323,-10.82622,8.530971,-68.1185,8.567392,,1295608956,39.09904,-39.646515,99.0,99.0,25.26335907,0.24313124,22.20691299,0.02605147,20.66793633,0.0122052,20.26633072,0.02760597,19.2524,0.0587,19.164099999999998,0.1453,19.424999999999997,0.079,19.410999999999998,0.154,0.0,0.04786300923226402,0.28487633407964263,0.06379296927550408,4.755922883600527,0.11411499568814108,19.625714103772705,0.22062059340899312,28.409769622348175,0.7223478819849889,72.2836376226924,3.9079930372196365,78.4079320828101,10.493039176279716,61.659500186148456,4.486449372654813,62.45971525332772,8.859238650105858,0.0
1317422679,39.576421,-15.13364,21.8788766205042,0.0195581979150416,20.5079595125952,0.0148796310973895,20.0359286494388,0.0311513388436976,18.373175,0.028414302,-99.0,-99.0,17.234692,0.07657807,16.446,0.06,15.902,0.131,10.0,190.09327648886577,18.358333850826707,,,,,,,,0391m152_b0-010573,23.590000346302986,32.90000185370445,-14.770000241696835,35.39999946951866,123704_711,13.022287,8.305754,1.063755,8.55972,,1317422679,39.576421,-15.13364,99.0,99.0,24.60198975,0.14175577,22.23459435,0.0241021,20.79150009,0.01801899,20.29295349,0.04184609,19.297900000000002,0.0606,19.002299999999998,0.1805,19.145000000000003,0.06,19.241,0.131,0.0,0.04786300923226402,0.523846564429738,0.06839439707100373,4.636201039462915,0.10291835215915272,17.51458954229578,0.2906739339018704,27.721619869497115,1.0684376139627654,69.31703855617997,3.868907123199673,91.00809002898559,15.129789518155885,79.79946872679753,4.409881610860044,73.04659895204125,8.813470915662355,0.0
1318886973,39.997334,-57.434643,21.8921631925346,0.0235127994087715,20.3740563623357,0.0104587136605261,19.8449857865048,0.0209011212232895,18.043678,0.02738931,-99.0,-99.0,17.015608,0.0688687,16.83,0.064,16.314,0.13,10.0,188.90620952249486,18.20247845718933,,,,,,,,0387m576_b0-017022,28.209999203681946,34.80000048875809,27.61000022292137,31.300000846385956,180983_2543,53.273113,6.231277,15.467284,6.270263,,1318886973,39.997334,-57.434643,99.0,99.0,24.6078949,0.14714164,22.1384697,0.03048405,20.60346603,0.01449215,20.12041473,0.02792681,18.9918,0.059,18.944899999999997,0.1669,19.528999999999996,0.064,19.653,0.13,0.0,0.04786300923226402,0.521005178541792,0.07060790280656619,5.065381034803167,0.14221993156099116,20.826370394546927,0.2779854649689698,32.49631441080818,0.8358553341721443,91.89248582908955,4.993530325466185,95.948899964907,14.7493206305213,56.02733947937994,3.302597547144628,49.98043135782406,5.984378201668767,0.0
1317379531,40.14891,-8.723028,21.7043152533079,0.0155583356036773,20.3097585431302,0.00797054037122151,19.8917585584031,0.0188309478831032,18.21502,0.04125754,-99.0,-99.0,17.152056,0.0864302,16.424,0.062,15.789,0.115,10.0,179.31893510361425,17.268893443182353,,,,,,,,0398m091_b0-009700,7.309999782592058,32.90000185370445,27.2000003606081,32.499998807907104,112953_1084,8.324247,6.69572,27.913265,6.73243,,1317379531,40.14891,-8.723028,25.97076225,0.33226523,24.78681564,0.14697275,21.97926331,0.01871772,20.58419037,0.00980026,20.22266769,0.02345411,19.1229,0.0963,18.6044,0.1691,19.122999999999998,0.062,19.128,0.115,0.14848927951048554,0.04544181578625427,0.4418488652683277,0.059811713497508634,5.865360039230012,0.10111679654078914,21.19941379460187,0.19135381699919252,29.575556421360783,0.6388921642088294,81.44041911530499,7.223405028250852,131.29252478844072,20.448397911416418,81.43291852092483,4.65015436177895,81.05876824647378,8.585656725356323,0.0
1327572623,41.213018,-54.175004,21.8362289974299,0.0215044237938511,20.3414531686617,0.00963058531678863,19.8410381664979,0.0194917389644813,18.08445,0.026205879,-99.0,-99.0,16.906187,0.05212724,16.617,0.068,16.035,0.127,10.0,180.68403218190662,17.341545256714465,,,,,,,,0408m546_b0-014330,24.390000849962234,33.799998462200165,21.400000900030136,29.999999329447746,177640_3255,36.07173,5.850869,0.488117,6.023787,,1327572623,41.213018,-54.175004,99.0,99.0,24.43566704,0.12573645,22.04562569,0.02716075,20.61179161,0.01235634,20.14108086,0.02544264,19.0986,0.0493,18.7282,0.0993,19.316000000000003,0.068,19.374,0.127,0.0,0.04786300923226402,0.6105667978403233,0.07070824507082929,5.517593787626771,0.1380279894973832,20.667281554857606,0.23520626524970553,31.88362231865458,0.7471460572047575,83.28369787182223,3.7816610398430135,117.14398668373688,10.713834379582499,68.1710526305853,4.269574468056431,64.624917249539,7.559262051613922,0.0
1329933458,41.42257,-22.956638,21.6963710367306,0.0141101021529342,20.1676176964002,0.00734314354528175,19.6486821071355,0.0173808117402578,17.78592,0.018914778,-99.0,-99.0,16.754137,0.047776833,16.149,0.052,15.604,0.095,10.0,159.9319226399629,15.108746490099321,,,,,,,,0407m228_b0-009341,3.010000102221966,30.99999949336052,18.9800001680851,29.600000008940697,136507_1238,16.242989,5.883711,-13.546901,5.73343,,1329933458,41.42257,-22.956638,26.11912918,0.35519508,24.26004982,0.084674,21.95265388,0.01899979,20.4697628,0.00954355,20.06703377,0.02224572,18.7747,0.0362,18.7663,0.1062,18.848,0.052,18.942999999999998,0.095,0.12952342738989922,0.0423731694236707,0.7177613553786533,0.05597651136527325,6.010885399379951,0.10518720827562977,23.55563846008371,0.2070525164773443,34.13394559940651,0.6993726404000564,112.2328522293501,3.7420040272190738,113.10453015733329,11.063185560238963,104.90592077764478,5.024340034467919,96.11695415159332,8.410063700911135,0.0
1335369629,41.817077,-47.155352,21.9668119956302,0.0206553818609201,20.5541477194398,0.0117572871948306,20.0895672377339,0.0250879226237252,18.400173,0.03809653,17.822918,0.054467056,17.531971,0.08397591,16.8,0.078,16.18,0.144,10.0,207.7447946846694,20.232888708461306,,,,,,,,0414m470_b0-020973,-111.96000128984451,37.79999911785126,53.55999991297722,33.900000154972076,169981_5795,7.231744,5.360904,9.834555,5.187998,,1335369629,41.817077,-47.155352,25.98469162,0.36055455,24.98776627,0.20214939,22.31909561,0.02605635,20.77511215,0.01539798,20.44886971,0.03372519,19.4039,0.0896,19.5841,0.2206,19.499000000000002,0.078,19.519,0.144,0.14659641573963242,0.04868217940691299,0.36719223785971433,0.06836622613373378,4.289056388756058,0.10293214313513671,17.780957339902155,0.25217066935854754,24.013314897200832,0.7459027375976104,62.8694990695055,5.188283389594239,53.25495229664598,10.82034699142894,57.597018125467095,4.137807502502182,56.54575406876231,7.499601238512354,0.0
1337636598,42.244545,-22.164564,22.0284543230382,0.0285128345601288,20.5246187701499,0.0133439838211447,19.9685215961762,0.0317969427736531,18.314259,0.02650076,-99.0,-99.0,17.392673,0.080229625,16.342,0.057,15.685,0.101,10.0,189.27078270438182,18.10784926525057,,,,,,,,0423m228_b0-010446,-19.829999655485153,33.399999141693115,-6.260000169277191,32.999999821186066,135484_568,25.518301,10.970883,0.133879,11.023331,,1337636598,42.244545,-22.164564,99.0,99.0,25.07573318,0.21564279,22.31992912,0.03495844,20.79868126,0.0160805,20.26278877,0.03207396,19.3651,0.051,19.133899999999997,0.1588,19.040999999999997,0.057,19.024,0.101,0.0,0.04786300923226402,0.33861541743218593,0.06725388085253907,4.285764981976786,0.13799268857384459,17.399128517044193,0.2576930610697075,28.50260091560788,0.8420012869210948,65.15683796315979,3.0605949415322447,80.61948137309147,11.791421881246855,87.82132798980098,4.610526639418648,89.20721887252692,8.29845137947884,0.0
1343965254,42.3931,-12.179188,21.7692852617985,0.0160996081358081,20.251176747962,0.0087482862245165,19.7397830837571,0.0171087904312301,18.099903,0.02974861,-99.0,-99.0,17.160572,0.07863723,16.607,0.075,16.103,0.165,10.0,181.96267097750368,17.85533851013678,,,,,,,,0417m122_b0-015111,34.01999920606613,51.500000059604645,-46.459998935461044,50.40000006556511,118588_843,-11.650188,7.556968,-8.090211,7.59554,,1343965254,42.3931,-12.179188,25.81664848,0.27915469,24.64252663,0.12560335,22.00370598,0.02083669,20.51335716,0.01166114,20.0454998,0.02061923,19.0547,0.0649,19.0696,0.1882,19.305999999999997,0.075,19.442,0.165,0.17113569700734077,0.04400086525314006,0.5046489198188387,0.058380290373800325,5.7347911716510875,0.11005810189874833,22.628571364002966,0.24303780008368903,34.8177000842102,0.6612233827712136,86.72014592753371,5.183706176539192,85.53817891389663,14.82706867565642,68.8018316143041,4.752662155373493,60.70158063410454,9.2248566094915,0.0
1341433306,42.476793,-5.967329,20.9202791480713,0.007540271868417,19.4229582026681,0.00497320542290447,18.8338562127047,0.00751050319334515,16.530704,0.007618343,-99.0,-99.0,14.804389,0.00890051,14.125,0.034,13.588,0.036,15.0,38.046122287586726,3.521126227365209,,,,,,,,0425m061_b0-001165,35.829998552799225,8.799999952316284,-42.8600013256073,7.699999958276749,108348_4530,49.632862,2.372624,-35.205853,2.5285,,1341433306,42.476793,-5.967329,99.0,99.0,23.45894432,0.04600057,21.21731567,0.00942346,19.70006943,0.00514669,19.0664959,0.00972101,17.4895,0.0127,16.702199999999998,0.0165,16.823999999999998,0.034,16.927,0.036,0.0,0.04786300923226402,1.5011437140124981,0.0636005930297544,11.832424227142095,0.10269748389973228,47.85994861545292,0.22686939779680496,85.78308092513242,0.7680486142486054,366.60636424947205,4.288243134533304,757.0420445717596,11.504814595564405,676.7059576741924,21.19115348653963,615.4602373713175,20.40695377778552,0.0
1347762246,42.923053,-53.205172,21.8837026960454,0.0177290227481842,20.3354700025432,0.00792855611400508,19.8224887682455,0.0164398067102887,17.969015,0.021491434,-99.0,-99.0,16.791851,0.04279259,16.381,0.056,15.873,0.106,10.0,173.48157906287517,16.45005682645846,,,,,,,,0419m531_b0-013020,36.44999861717224,26.69999934732914,-7.960000075399876,24.900000542402267,176855_1697,9.57593,4.853752,-8.97483,4.783467,,1347762246,42.923053,-53.205172,99.0,99.0,24.80871201,0.13278812,22.18982506,0.02322008,20.61788559,0.01088695,20.18451881,0.02138961,19.0081,0.046,18.7113,0.0859,19.08,0.056,19.212,0.106,0.0,0.04786300923226402,0.43302721913129816,0.05296025874911544,4.8313664149551965,0.1033259406593744,20.55160593519202,0.20607612167265107,30.63320773275747,0.6034913117764487,90.52322128408501,3.8352485261330522,118.98165348220338,9.413450513422001,84.7227414140598,4.369821599754315,75.02396279074644,7.324560073586859,0.0
