COADD_OBJECT_ID,ra_des,dec_des,g_mag,g_magerr,r_mag,r_magerr,i_mag,i_magerr,z_mag,z_magerr,Y_mag,Y_magerr,J_mag,J_magerr,K_mag,K_magerr,W1_mag,W1_magerr,W2_mag,W2_magerr,g_flux,g_fluxerr,r_flux,r_fluxerr,i_flux,i_fluxerr,z_flux,z_fluxerr,Y_flux,Y_fluxerr,J_flux,J_fluxerr,K_flux,K_fluxerr,W1_flux,W1_fluxerr,W2_flux,W2_fluxerr
980821403,342.586621,-47.649003,26.07030487,0.34270936,23.92327881,0.06398524,21.17280769,0.01074337,20.02121735,0.00704618,19.63564873,0.019006,18.7868,0.0363,18.6408,0.0751,19.482999999999997,0.093,19.602,0.199,0.13548089344840575,0.042764135599839104,0.9787876388697869,0.05768248466584785,12.327554295082681,0.12198126617382728,35.60516969766148,0.2310694195521989,50.78559067592008,0.8890105461681296,110.98901572672828,3.7107552029894393,126.96382564321713,8.78204416875803,58.45208403588576,5.006781381623328,52.38416190277918,9.601271628383545
1095687018,11.071722,-22.719493,25.21240616,0.14709683,23.40226936,0.04040215,21.09175491,0.0083463,20.02483177,0.00613826,19.79598999,0.01797526,18.9569,0.0588,18.929000000000002,0.1611,19.756,0.125,19.884,0.27,0.2985640656193191,0.04044981406353437,1.5815839751864413,0.058853515912102985,13.283056991268456,0.1021098661722543,35.486837025089734,0.2006264793262125,43.8131021375044,0.7253621081040039,94.89427235577418,5.139170260756418,97.36435697988851,14.44678536160106,45.45691935849245,5.233421244414858,40.40173353730011,10.047070372403322
911858222,318.822548,-53.525341,25.12363625,0.12731209,23.19498444,0.03097232,21.07016563,0.00728493,20.03132439,0.00593357,20.05367851,0.0228311,19.0856,0.0856,19.4214,0.2133,20.119999999999997,0.146,20.115,0.291,0.32400036540447574,0.03799188375559109,1.9142833589737402,0.05460792087891883,13.549826927984688,0.09091484676471032,35.275261669064335,0.19278000813129176,34.55640824001589,0.7266597620223821,84.28688425032857,6.645221242700853,61.86428529803286,12.153644684815513,32.5087297385436,4.371480402907535,32.65878321723366,8.753236628350386
944151681,329.111775,-58.484398,25.26394463,0.14672418,23.41070747,0.03969325,21.0967083,0.00968464,20.0371418,0.00623504,19.81476784,0.01814744,19.2862,0.1537,19.2793,0.2324,19.328000000000003,0.074,19.436,0.156,0.2847227358014361,0.038476850780829186,1.569339883032828,0.05737323673946167,13.222594513915993,0.11794399705200817,35.086761113448034,0.20149218387861353,43.06186786610755,0.7197537117795587,70.06804496496027,9.91903785092394,70.5147547869701,15.093564109472187,67.42174675762432,4.5952315472206715,61.03795855585315,8.77001383299574
1275732744,35.81185,-53.765621,25.75108337,0.27566475,23.61037827,0.05573292,21.05117607,0.01030392,19.89954567,0.00649116,19.64530563,0.01543395,18.8156,0.043,18.950000000000003,0.1471,19.619,0.084,19.711,0.18,0.18178860291135057,0.04615551139843438,1.3057158980521728,0.06702489920659986,13.788898412033088,0.13086024533681934,39.82737947100305,0.23811114651425683,50.33588955121957,0.7155343988110924,108.08364939098462,4.280594958006109,95.49925860214348,12.938631758627574,51.57034063026465,3.989835278549318,47.38053933388265,7.855036096911568
1477498803,66.388483,-30.162402,25.18922043,0.15041973,23.47171211,0.03975633,21.02499199,0.00728041,19.90308189,0.00534802,19.65832138,0.01419343,18.9694,0.063,19.2902,0.2161,19.964,0.125,19.904,0.251,0.305008419608935,0.042256382281664145,1.4835942996877978,0.054324673254905885,14.125479656324078,0.09471848032147734,39.69787354663646,0.1955401512397554,49.73606798450247,0.6501813205819517,93.80802660251898,5.443224284185356,69.81037967607017,13.894740713154619,37.531852423791456,4.321014195173732,39.6643187946859,9.169579105712893
1484062103,68.177588,-28.407636,24.74518204,0.12324476,23.18825531,0.03649399,20.93031311,0.00797328,19.90935516,0.00645056,19.76971245,0.01863868,18.9923,0.0511,18.923000000000002,0.1321,19.490000000000002,0.083,19.619,0.169,0.4591210278394827,0.05211603024662486,1.9261844655293918,0.06474331086605374,15.412559138170016,0.11318462899794728,39.46916475781305,0.23449362221173753,44.88642528991808,0.7705589199809965,91.85017751808034,4.322913844638247,97.90390174480515,11.911830298935163,58.07644175213111,4.439701507882123,51.57034063026465,8.027168596128984
1410192113,55.585433,-34.212838,24.88426971,0.11503067,23.05947113,0.02880963,20.9618721,0.00794831,19.91000175,0.00620207,19.62679482,0.01375051,18.8847,0.0823,18.7235,0.2058,19.630000000000003,0.069,19.738,0.144,0.4039169850468881,0.04279385840750709,2.168760266462208,0.05754729423377441,14.971012052741669,0.10959774969964789,39.445666628573896,0.22532617458545467,51.201427817090604,0.6484500950855032,101.41915785140515,7.68768385413662,117.65218576672255,22.30083120069245,51.050499997540534,3.244328119844732,46.21681360922451,6.129685213187598
1223807651,29.248858,-7.575713,25.22821999,0.15531264,23.58648872,0.04610496,21.04967117,0.008443,19.9128933,0.00515058,19.55506516,0.01302906,18.8332,0.0462,19.051000000000002,0.1748,19.549999999999997,0.102,19.471999999999998,0.195,0.29424697311450854,0.04209150805338027,1.3347640837252817,0.056679738982545864,13.808023960968507,0.10737520384007826,39.3407540636699,0.1866270095602057,54.698313494696066,0.6563911245641535,106.3457160984164,4.5251987197399846,87.01617721519969,14.009321703152883,54.9540873857627,5.162687666472812,59.04729404069883,10.604990685100445
956318644,333.867315,-61.919639,24.38076973,0.10992306,22.86957932,0.03407814,20.9765377,0.00948819,19.91700363,0.0073396,19.66546249,0.01756275,18.666,0.0505,18.826300000000003,0.1165,19.454,0.088,19.567999999999998,0.177,0.6422322469190013,0.06502144213542088,2.5832609085711047,0.08108113786112939,14.770150480787006,0.12907554659791234,39.192101212227726,0.2649394436665651,49.41001707819362,0.7992510276779063,124.05092300422262,5.769883682849838,107.02370955368656,11.483693836830328,60.0343758732565,4.865845915144256,54.05053537086702,8.81148175654205
1234572495,30.814952,-23.229001,24.84522438,0.13337144,22.89526367,0.03133031,20.93552399,0.00882805,19.93428802,0.00782535,19.65190887,0.02469908,18.9957,0.049,18.8551,0.1493,19.668,0.093,19.456999999999997,0.16,0.4187070255049672,0.05143381853251778,2.522868021991899,0.07280059085411204,15.338765359574944,0.12471849694167776,38.573122101035985,0.27801244879789644,50.030685333003404,1.1381327196047206,91.56299713233393,4.132299208428666,104.22214328311745,14.331626710040336,49.29467413122071,4.222392763649986,59.868723724806166,8.82258117026033
901121058,309.23422,-57.060369,25.19805908,0.22381243,23.21391106,0.03619448,20.97828674,0.0085767,19.93992996,0.00672004,19.85608292,0.02739166,18.758300000000002,0.0558,18.9743,0.1593,19.753,0.1,19.759,0.204,0.30253551756264574,0.06236432850840366,1.8812026246446945,0.0627124254264121,14.746376025201275,0.1164880039010201,38.37319989473202,0.23750652975419637,41.45403712415023,1.0458294432440485,113.94099299219542,5.855849129007226,93.3856186084513,13.70160539837603,45.58269515401945,4.198321374405484,45.33149061464125,8.51737654584975
