coadd_object_id,ra_des,dec_des,g_mag,g_magerr,g_flux,g_fluxerr,r_mag,r_magerr,r_flux,r_fluxerr,i_mag,i_magerr,i_flux,i_fluxerr,z_mag,z_magerr,z_flux,z_fluxerr,Y_mag,Y_magerr,Y_flux,Y_fluxerr,J_mag,J_magerr,J_flux,J_fluxerr,K_mag,K_magerr,K_flux,K_fluxerr,W1_mag,W1_magerr,W1_flux,W1_fluxerr,W2_mag,W2_magerr,W2_flux,W2_fluxerr
1438537819,60.620179,-20.513713,99.0,99.0,0.0,0.14358902769679147,24.81892014,0.13302097,0.4289749615655784,0.052556657172427856,22.0095787,0.01860674,5.70385556988273,0.09774948751018439,20.74929047,0.01129095,18.208904240999995,0.18936075488586995,20.47515488,0.02779669,23.438944355116877,0.6000767657108519,19.530843,0.050712,55.93231566329152,2.6124574086103314,19.537889999999997,0.16117,55.570461049991266,8.249049049094106,20.398435999999997,0.08746208526065635,25.15507404341273,2.0263810132528546,20.492635,0.1789491585545019,23.064603865396045,3.8014680140697688
985899916,344.776195,-55.980078,99.0,99.0,0.0,0.14358902769679147,25.11826515,0.17081137,0.32560715525977063,0.05122552239483813,22.36036491,0.0238105,4.129087023101116,0.09055203845343904,20.75435066,0.01315328,18.124237143639878,0.2195682200629964,20.31385422,0.02570364,27.193074467935965,0.6437668685578425,19.189258,0.043157,76.61200000122325,3.0452554400996044,18.890177,0.061942,100.90883680291012,5.756918800214723,19.342053,0.03614981592051754,66.55471070226906,2.2159531293020653,19.39248,0.08190711525488881,63.53426351877964,4.792976619791767
1288430764,37.81268,-6.849202,99.0,99.0,0.0,0.14358902769679147,24.24084473,0.08632672,0.7305704601681438,0.058087545831868204,21.88702393,0.0173025,6.385434112069726,0.1017595003647309,20.75446892,0.01102384,18.122263132319418,0.18400135164792866,20.37880135,0.02505152,25.614121189864786,0.5910023691374163,19.424778,0.04565,61.672108965802025,2.593016390124005,19.353018,0.099267,65.88594812673837,6.023839293591509,20.089080000000003,0.0705565487262092,33.44783406431088,2.1736069255150627,19.944699999999997,0.14027028036940045,38.20498205237294,4.935843090162125
1134058529,16.844526,-61.519848,99.0,99.0,0.0,0.14358902769679147,24.2157135,0.08097432,0.7476779966144831,0.05576190338822424,21.94779968,0.0220193,6.037819532090446,0.12245014860914233,20.78128433,0.01371527,17.68016313768536,0.22333989602144766,20.47242165,0.04292674,23.49802383559061,0.9290411015895969,19.632003,0.057644,50.95640726286024,2.705381958700242,19.538468,0.117325,55.54088556169869,6.0017657788043905,20.059415,0.0631068248396866,34.374310848791396,1.997956413549702,20.123935,0.14345464537919264,32.391122607860204,4.279729262762933
960200347,335.818746,0.99335,99.0,99.0,0.0,0.14358902769679147,24.94739914,0.1888852,0.3811012243355663,0.06630006502813851,22.11233139,0.02311298,5.188806125220309,0.11045848123192241,20.78220558,0.01345057,17.665167835850937,0.21884374445337149,20.64990616,0.04446832,19.95434772612275,0.8172669532321357,19.570047,0.061324,53.94872683612163,3.047104545284393,19.460124999999998,0.118063,59.696655431291624,6.491416791019384,19.863137000000002,0.06300785022874902,41.18558129374201,2.3900970846948573,19.885188,0.16224840298805931,40.35755060429668,6.03088310527106
1461446882,62.67609,-61.717155,99.0,99.0,0.0,0.14358902769679147,24.93076324,0.19567472,0.38698551007030896,0.06974371951051758,22.07780266,0.03935668,5.35647319566157,0.19416594985629385,20.78341293,0.01537514,17.645534902744547,0.24987890089289425,20.49530983,0.03919714,23.00785162518823,0.8306271609065802,19.47765,0.048312,58.740819348264694,2.6137900273718535,19.407109,0.111605,62.68395641945771,6.443409481543491,20.258383000000002,0.04737496392443953,28.618495580849945,1.2487381278922454,20.388569999999998,0.12203818178821892,25.384697941556425,2.8532735377658445
1296874766,39.212436,-12.056689,99.0,99.0,0.0,0.14358902769679147,24.40514183,0.12006176,0.6279763207466236,0.06944222913148611,21.92676544,0.01873873,6.155932143758806,0.10624528300215891,20.78416252,0.01493171,17.63335666683182,0.242504732661424,20.49815178,0.03471904,22.947706571777992,0.7338083955221052,19.490661,0.041256,58.04109537179854,2.2054560031848207,19.559866,0.136325,54.45698587234273,6.837617246724253,20.087708,0.07376516629649364,33.49012742735043,2.2753269239277154,20.209304,0.16560479995278235,29.94183411942761,4.566957818885495
1595646612,90.005862,-27.730485,99.0,99.0,0.0,0.14358902769679147,23.99557304,0.09009309,0.9157370462994086,0.07598676342101508,21.83120155,0.02150081,6.722323062033142,0.13312201461274017,20.78507614,0.01718186,17.61852487713244,0.2788145283529932,20.75255775,0.06448161,18.15419098579406,1.078173001767281,19.832742,0.077591,42.354855069095514,3.026845328786189,19.82774,0.240606,42.5504345780912,9.42944503207104,20.585631,0.1002792406374768,21.17130359740416,1.9553941728655186,20.502571999999997,0.20021266804664417,22.854472401717796,4.214426005408616
895642891,309.431696,-56.478973,99.0,99.0,0.0,0.14358902769679147,24.35294914,0.09118352,0.6589012690445796,0.05533658800420687,21.82676888,0.01646388,6.749823986681967,0.10235293955460356,20.78663826,0.01294078,17.593194174869847,0.20969150178149432,20.68475533,0.05032185,19.324037339725155,0.8956331235363708,19.808805,0.064113,43.29901332566637,2.5568177879514176,19.806510000000003,0.133333,43.390634414939804,5.328553504150659,20.44999,0.09252459141993197,23.98855013188915,2.04426341314099,20.502546,0.2367979327474043,22.855019701692463,4.984655936261804
926537179,323.203358,-47.371114,99.0,99.0,0.0,0.14358902769679147,25.16568184,0.19017626,0.31169315430343436,0.05459580153379445,22.17707634,0.02280087,4.888430712796123,0.10265888960689296,20.78811264,0.01115573,17.569319637518696,0.18052136909583782,20.35223389,0.02568929,26.248618086450765,0.6210609530814117,19.328323,0.056426,67.4016921761045,3.5028839105315797,19.323574,0.124349,67.69715224571489,7.75333193063936,19.906912,0.06168502139863434,39.55807959734839,2.247452904082634,20.027569999999997,0.15804504696525434,35.397451876713134,5.152625398129489
985007013,344.277377,-41.902537,25.9033947,0.25718465,0.15799455498941464,0.03742508921484329,24.46755028,0.09800471,0.5928978670862688,0.0535183254171328,21.92279625,0.01603041,6.178477934531625,0.09122246640799744,20.78878784,0.0120446,17.55839698734052,0.19478384107199784,20.545187,0.03555005,21.97481360580377,0.7195170604088258,19.58184,0.041957,53.36591989775355,2.0622632747600473,19.493794,0.131635,57.87385342067754,7.016644247142893,20.156426000000003,0.07156382192847457,31.43616792414477,2.072043203107781,20.269254,0.17063758043798172,28.333380893618553,4.452959696956822
1316814815,39.704027,-9.836679,99.0,99.0,0.0,0.14358902769679147,24.84515572,0.1758084,0.4187335046195627,0.06780364065501308,21.92583084,0.01902049,6.1612334417145025,0.10793568322786357,20.7916851,0.01283328,17.511605301619273,0.20698520791726588,20.42327118,0.03132417,24.58620667277015,0.7093274720856819,19.513025,0.06012,56.857793255740845,3.148361927653168,19.541195000000002,0.157488,55.40156079255304,8.036096583922323,20.183954999999997,0.07896628222482432,30.649119327070917,2.2291298716182726,20.204909999999998,0.1790258708331273,30.063254958296604,4.95709765908226
878419263,312.403472,-64.712163,99.0,99.0,0.0,0.14358902769679147,24.22942352,0.11342277,0.7382961300951942,0.07712701463642546,21.84707451,0.02240629,6.624760710966611,0.13671489356255864,20.79605293,0.0166137,17.441299025775123,0.26688297613605994,20.58826828,0.05234717,21.11994038569394,1.0182667805630325,19.779815,0.078295,44.47070352223057,3.2068873792862913,19.673032999999997,0.175533,49.066694314977546,7.932704109383218,20.251005999999997,0.07552509043428492,28.813605118090766,2.0043083418834344,20.361204999999998,0.1929771066826417,26.032627253492457,4.626999693581918
1189151226,23.212143,-61.733965,99.0,99.0,0.0,0.14358902769679147,24.37260056,0.12437893,0.6470826807039787,0.07412799821428252,21.93857384,0.02145648,6.089343369507843,0.12033850731733127,20.79726219,0.01587412,17.42188425059026,0.25471848503162764,20.55235672,0.04989731,21.83017976454728,1.0032522101535701,19.636089000000002,0.060188,50.76500110810573,2.8141678183931718,20.001606000000002,0.181232,36.254139373921596,6.051571420590378,20.308293,0.06438822169656487,27.332716701513544,1.6209324280003272,20.314543999999998,0.14878182709137827,27.17580389913012,3.7239853834387913
976586535,340.814095,-51.389077,25.5528717,0.29821405,0.2181982785751617,0.05993149355411138,23.86857033,0.06365416,1.0293708556397174,0.06034959215422337,21.60941505,0.01362981,8.245822463534811,0.10351408839382711,20.55856895,0.01042584,21.705631217653387,0.20842948515719095,20.40538406,0.03069932,24.99461065111377,0.7067255814913955,19.705429,0.065384,47.62427748637628,2.8679763514590593,20.182143000000003,0.450398,30.700312768289436,12.735468716632102,20.557831,0.09756944435194023,21.720389052145784,1.9518979671474954,20.25349,0.16430520097617227,28.747759304792442,4.350418038459707
1467701937,64.432706,-28.711652,25.64660454,0.25182357,0.20015119343389293,0.04642268338238914,23.87656593,0.0710322,1.0218181863477938,0.06685048675563225,21.66204071,0.01477676,7.855678766089756,0.10691499395054624,20.55859375,0.01184137,21.705135431012057,0.2367228231059859,20.38586426,0.0403442,25.448037495767185,0.9456078832384935,19.454416000000002,0.039065,60.01137809864829,2.1592210659917592,19.396577999999998,0.124887,63.29491194252425,7.280508500245661,19.930562000000002,0.06114652438246822,38.70572440526101,2.179830156455567,19.917209999999997,0.12827099571380385,39.18465252876762,4.629351378850029
1431148477,59.573191,-33.06568,25.94219398,0.25993842,0.15244823759790618,0.03649795764323075,24.18901062,0.08353516,0.7662945768176797,0.05895772822262778,21.57224083,0.01350004,8.533037770677891,0.1060997604398066,20.56038475,0.00762836,21.669360762760483,0.15224847816973733,20.21799088,0.02263933,29.70322794120831,0.6193596349456176,19.510986,0.055398,56.96467185900639,2.9065337213731772,19.605019,0.194347,52.238704733035846,9.350738700855043,20.131009,0.0649129789084833,32.18076767358738,1.9239935852739996,20.066024,0.1281751991263929,34.16570604635892,4.033388733464422
1432112268,59.868136,-31.674236,25.55529785,0.21444686,0.2177112443193876,0.04300076991665404,23.99707222,0.07002157,0.9144734729938748,0.05897645120588788,21.57458496,0.01415072,8.51463461502591,0.11097374280374182,20.56150818,0.00920647,21.646950697024373,0.18355471735238893,20.24251938,0.02462425,29.039708191691748,0.6586139720730458,19.534773,0.053183,55.73022545687318,2.729853317485307,19.492240000000002,0.136649,57.956746816536885,7.294342273036049,20.337069999999997,0.07815955374899727,26.617790343833132,1.91615109263288,20.446143,0.19544909014617753,24.07369755194938,4.333633033846325
