# Lambda[um]     Flux_nu[mJy]        
  0.3057099875   0.6924058501581477  
  0.305780025    0.6993629663447136  
  0.30585        0.6980639235734738  
  0.30592        0.7051042912955963  
  0.3059900125   0.7090591433681924  
  0.306060025    0.7043445873558385  
  0.3061299875   0.7108311347900512  
  0.3062100125   0.7059423971668972  
  0.3062799875   0.7084552554092225  
  0.3063499875   0.712594684308628   
  0.30642        0.7091780933777333  
  0.30649        0.7111197984881764  
  0.3065600125   0.7094508611515937  
  0.306630025    0.7078886151032969  
  0.306700025    0.7077191932890281  
  0.3067800125   0.7109707180685176  
  0.306850025    0.715549552524119   
  0.3069199875   0.7171888533917334  
  0.30699        0.7172650550399745  
  0.30706        0.7146377371621946  
  0.3071300125   0.7117984960794208  
  0.307199975    0.7140077825816549  
  0.30728        0.7068027977455358  
  0.3073500125   0.7055400596487823  
  0.307420025    0.7125056850942414  
  0.307490025    0.7161034626195105  
  0.30756        0.7122312109782283  
  0.30763        0.7034490046962353  
  0.3077000125   0.7065763032766327  
  0.30778        0.7084069165321856  
  0.30785        0.7044808253056108  
  0.3079200125   0.7155070960371349  
  0.307989975    0.7275703962119742  
  0.308060025    0.7150457774553989  
  0.30813        0.7114349329415391  
  0.308210025    0.7112394445057006  
  0.308280025    0.7075637140862968  
  0.30835        0.7070664276081311  
  0.30842        0.7067541894460537  
  0.3084900125   0.7107497467597403  
  0.3085600125   0.7122049422898246  
  0.30864        0.7111029820372239  
  0.3087100125   0.7127029247759735  
  0.308779975    0.71622546608343    
  0.308850025    0.7142639359713968  
  0.30892        0.7141727589255783  
  0.30899        0.7183780391609564  
  0.309070025    0.7213363200607531  
  0.30914        0.7162592336965575  
  0.30921        0.709658114367538   
  0.3092800125   0.7146155322623388  
  0.30936        0.7224273013487131  
  0.30943        0.7165667569658444  
  0.3095000125   0.7150203170343307  
  0.309569975    0.7157095221009364  
  0.309640025    0.7137608569106599  
  0.30971        0.7191158300751742  
  0.309790025    0.7244284365601857  
  0.309860025    0.7222585755424277  
  0.30993        0.7259700717914274  
  0.31           0.7287633987991706  
  0.3100799875   0.7268351648109858  
  0.31015        0.7250799224844684  
  0.31022        0.7317715228513229  
  0.3102900125   0.7290080343793818  
  0.310359975    0.7381012215187078  
  0.31044        0.7381994035481005  
  0.3105100125   0.7326097409819762  
  0.310580025    0.7362623908785775  
  0.310650025    0.7331334308597681  
  0.31072        0.7367462286863552  
  0.310800025    0.7417045671078438  
  0.3108699875   0.732610930931109   
  0.31094        0.7331811635363036  
  0.31101        0.7414193385458944  
  0.3110899875   0.7376944385302476  
  0.31116        0.7366341714010365  
  0.31123        0.7412304060562215  
  0.3113000125   0.7384928045908867  
  0.31138        0.7451726401776356  
  0.31145        0.752198144761533   
  0.3115200125   0.7444127566229145  
  0.311590025    0.7514180096196836  
  0.3116700125   0.7527093513993657  
  0.3117400125   0.7490446673002136  
  0.3118099875   0.7579770990472572  
  0.3118799875   0.7605884311932908  
  0.3119600125   0.7609613567611417  
  0.3120299875   0.7625734010580534  
  0.312100025    0.7632353944576974  
  0.31217        0.7645812718306552  
  0.312250025    0.7572617600034702  
  0.3123199875   0.756874016201135   
  0.31239        0.7668114385723896  
  0.3124600125   0.7670598236149625  
  0.3125399875   0.7703314877222283  
  0.31261        0.767683761094227   
  0.3126800125   0.7711432800013849  
  0.312760025    0.77830217114751    
  0.31283        0.7752538582472871  
  0.3129000125   0.7559593045479249  
  0.3129700125   0.7823821923977563  
  0.31305        0.7770753784953157  
  0.3131200125   0.7804952249474228  
  0.3131900125   0.7844750210480673  
  0.3132599875   0.7797472633359002  
  0.3133400125   0.7786378715141872  
  0.3134100125   0.776247937262469   
  0.3134799875   0.7723464757377567  
  0.3135600125   0.7756557242761232  
  0.313629975    0.7763775519104645  
  0.313700025    0.7641625668989964  
  0.313779975    0.7611262882013243  
  0.313850025    0.7686359224673152  
  0.3139199875   0.762846595417452   
  0.31399        0.7507770087188921  
  0.314070025    0.7559142211921006  
  0.3141399875   0.7555591897649826  
  0.314210025    0.7585514627966108  
  0.3142899875   0.7622872295175459  
  0.314360025    0.7573985592500033  
  0.31443        0.7540675099454489  
  0.314510025    0.7571996132261185  
  0.3145799875   0.8072836516997335  
  0.31465        0.7567489368309666  
  0.314719975    0.7596882234483787  
  0.3147999875   0.758007229457375   
  0.314870025    0.7257287366361698  
  0.3149400125   0.7484681257194281  
  0.315020025    0.7540458663423539  
  0.31509        0.7517106248470046  
  0.3151600125   0.7545222501291488  
  0.31524        0.7572871081651862  
  0.31531        0.7539255916724575  
  0.315390025    0.7554738053017355  
  0.31546        0.7506590690435206  
  0.31553        0.7508950382017452  
  0.3156099875   0.7545917386681312  
  0.31568        0.7526706892784844  
  0.31575        0.8324246275554634  
  0.3158200125   0.752674438740846   
  0.3159         0.7467396235705933  
  0.31597        0.7448372990408854  
  0.316050025    0.7477947716733463  
  0.31612        0.7520647357474347  
  0.31619        0.7502679350087502  
  0.3162699875   0.7516509253235297  
  0.31634        0.7532362967983699  
  0.3164100125   0.7567422686254487  
  0.3164899875   0.7648962715727954  
  0.31656        0.7591501868253818  
  0.3166300125   0.755000587228671   
  0.316710025    0.7577328676007139  
  0.31678        0.7642765101414313  
  0.316860025    0.757711021930785   
  0.31693        0.7586432460429309  
  0.317          0.761404646490922   
  0.3170799875   0.7588616353866084  
  0.31715        0.7596075314260515  
  0.31722        0.761300604523347   
  0.3172999875   0.7667430501750585  
  0.317370025    0.7670992940031796  
  0.3174499875   0.7610542626009832  
  0.317520025    0.7652830050409614  
  0.31759        0.760964612282354   
  0.317670025    0.7630053076895253  
  0.3177399875   0.7682169032094702  
  0.31781        0.7667711599168375  
  0.317890025    0.765982156286168   
  0.3179599875   0.7709502612712936  
  0.3180400125   0.7640563246481191  
  0.3181099875   0.7645993680382223  
  0.3181900125   0.7735218985104059  
  0.318259975    0.7719471916740203  
  0.318330025    0.7722147955176816  
  0.318409975    0.7747089513519383  
  0.3184800125   0.7766253083006653  
  0.31856        0.7790604157156896  
  0.3186300125   0.7838187304235126  
  0.318700025    0.7880040509460781  
  0.31878        0.7861535228814533  
  0.3188500125   0.7890347938656731  
  0.31893        0.7852141141707697  
  0.3190000125   0.7825417578409061  
  0.3190700125   0.7867621930888249  
  0.31915        0.7828620562244679  
  0.3192200125   0.7880357978908669  
