# Lambda[um] Flux_nu[mJy]
0.08575000000000002 0.017536931124197925
0.08585000000000001 0.011259662526266758
0.08595000000000001 0.029126515767784925
0.08605000000000002 0.02111772650898376
0.08615000000000002 0.015324295207920141
0.08625000000000002 0.024044806232250176
0.08635000000000001 0.023031115195699826
0.08645000000000001 0.01740061968136637
0.08655000000000002 0.018615286053994064
0.08665000000000002 0.0268229105933679
0.08675000000000002 0.014835621506862592
0.08685000000000001 0.025864974661904277
0.08695000000000001 0.027160275634752627
0.08705000000000002 0.0130426713069613
0.08715000000000002 0.013706019490657105
0.08725000000000002 0.038343090589023424
0.08735000000000001 0.014227117673187099
0.08745000000000001 0.025152192004109723
0.08755000000000002 0.031294860192913866
0.08765000000000002 0.032724576521868345
0.08775000000000002 0.028895224283794364
0.08785000000000001 0.022422342584415517
0.08795000000000001 0.016926018999450617
0.08805000000000002 0.020222962230090527
0.08815000000000002 0.03924188001087072
0.08825000000000002 0.03499260874501386
0.08835000000000001 0.026974422785512504
0.08845000000000001 0.03820463442078987
0.08855000000000002 0.036721764061189294
0.08865000000000002 0.03578239687570793
0.08875000000000001 0.05328242363588747
0.08885000000000001 0.028465568078100224
0.08895000000000002 0.028054624901537723
0.08905000000000002 0.04406787833535159
0.08915000000000002 0.04376924601452115
0.08925000000000001 0.04737476730485328
0.08935000000000001 0.05051678946006041
0.08945000000000002 0.059090491646057355
0.08955000000000002 0.054809070355265575
0.08965000000000002 0.05879203819897298
0.08975000000000001 0.04613372332568821
0.08985000000000001 0.04448621976340712
0.08995000000000002 0.05130547931429284
0.09005000000000002 0.05117617978901925
0.09015000000000002 0.05261823722229865
0.09025000000000001 0.07656225336062324
0.09035000000000001 0.06268172361761017
0.09045000000000002 0.06380297747517051
0.09055000000000002 0.047452127156247546
0.09065000000000002 0.060960665127873244
0.09075000000000001 0.07175393735221985
0.09085000000000001 0.060238823052713365
0.09095000000000002 0.048341353470606654
0.09105000000000002 0.05931526757254182
0.09115000000000002 0.0598613344702621
0.09125000000000001 0.07354667174449067
0.09135000000000001 0.07735438670541872
0.09145000000000002 0.08385629939696483
0.09155000000000002 0.10092603138468546
0.09165000000000002 0.0791521448564927
0.09175000000000001 0.07581501183061785
0.09185000000000001 0.09393424535383077
0.09195000000000002 0.1115960478648866
0.09205000000000002 0.10129660353230102
0.09215000000000002 0.08539988633569962
0.09225000000000001 0.10074373456219504
0.09235000000000002 0.10807428977249321
0.09245000000000002 0.11326916347075017
0.09255000000000002 0.10840004682506056
0.09265000000000001 0.09612170941438429
0.09275000000000001 0.10120747579814035
0.09285000000000002 0.11750097640881949
0.09295000000000002 0.11752365963455962
0.09305000000000002 0.09438307007042852
0.09315000000000001 0.10737889368451023
0.09325000000000001 0.1149188970757897
0.09335000000000002 0.08941168363214795
0.09345000000000002 0.11200418561730467
0.09355000000000002 0.10226028954170689
0.09365000000000001 0.09765201132911758
0.09375000000000001 0.11773770172697275
0.09385000000000002 0.1364394820432741
0.09395000000000002 0.12624891157201826
0.09405000000000002 0.135074287442548
0.09415000000000001 0.136840072641187
0.09425000000000001 0.14009398295136566
0.09435000000000002 0.14276691170129438
0.09445000000000002 0.11997858758674977
0.09455000000000002 0.13570917143452624
0.09465000000000001 0.11684154500978143
0.09475000000000001 0.13841006592300598
